stop_id,stop_name,stop_lat,stop_lon,stop_IBNR
81786i,Biecz_i,49.73277370969,21.26360892177,3035.0
33563i,Warszawa Służewiec_i,52.18086526898,20.98701819241,1500.0
264970i,Radom Gołębiów_i,51.41182168415,21.18806184292,15002.0
48231i,Suchedniów_i,51.04627759458,20.84977392972,2245.0
12252i,Grajewo_i,53.64989283042,22.44843402862,433.0
13003i,Kostrzyn_i,52.5914545933,14.64698057926,80.0
12963i,Augustów_i,53.85269715953,23.02612300308,1.0
254539i,Izbica_i,50.89063190852,23.15544673968,5231.0
71860i,Krzepice_i,50.96915118418,18.69702274155,4185.0
37507i,Tłuszcz_i,52.4311589486,21.43562146165,224.0
61572i,Ozimek_i,50.67000478647,18.20859612165,6329.0
16402i,Jastrowie_i,53.40813914877,16.79827740168,8145.0
25809i,Rzepin_i,52.34992601511,14.81489734115,177.0
80416i,Kraków Główny_i,50.06861309734,19.94780299902,85.0
19794i,Toruń Miasto_i,53.01255851114,18.61958619091,5650.0
75903i,Pszczyna_i,49.97503751058,18.95342229724,165.0
27201i,Opalenica_i,52.30964531078,16.39967456997,7330.0
34835i,Warszawa Młynów_i,52.23895144989,20.95845,1484.0
9209i,Olsztyn Główny_i,53.78558384702,20.49670073688,140.0
8995i,Kaliska_i,53.90293194235,18.21579803925,5254.0
83220i,Leżajsk_i,50.2631651672,22.42036043068,3152.0
179301i,Mostiska II_i,49.81673815357,23.03380250394,
251555o,Łódź Pabianicka_o,51.72641710553,19.4451013029,6497.0
55145o,Jedlina-Zdrój_o,50.71155241729,16.34301602304,
56093o,Jelenia Góra Cieplice_o,50.87010481896,15.68874476231,6166.0
51508o,Kraśnik_o,50.92946229381,22.2834988062,2121.0
40808o,Biała Podlaska_o,52.02033370388,23.1305732068,3.0
56713o,Paczków_o,50.47840993325,17.01118203309,6330.0
29405o,Choszczno_o,53.16524892098,15.40335939926,19.0
7500o,Gdańsk Główny_o,54.35643747799,18.64413141132,40.0
8961o,Czarna Woda_o,53.85128125876,18.10877386083,5098.0
64451o,Jędrzejów_o,50.64475357679,20.27593224281,2096.0
19190o,Piotrków Kujawski_o,52.53779355906,18.51947306514,5481.0
67009o,Kędzierzyn Koźle_o,50.34505220673,18.20473906867,72.0
25205o,Czeremcha_o,52.51867068876,23.35354454233,424.0
48827o,Drzewica_o,51.43699538572,20.46566942328,34.0
36509o,Legionowo_o,52.40140810951,20.94165234261,428.0
12872o,Trakiszki_o,54.23942758887,23.20794756812,415.0
65904o,Zamość_o,50.71354997323,23.239233,254.0
29181o,Dobiegniew_o,52.96838288147,15.74703357535,8094.0
8979o,Łąg_o,53.83092531709,18.06266191197,5360.0
24638o,Szepietowo_o,52.87006765067,22.54107530054,208.0
41277o,Małomice_o,51.5496823915,15.4469895364,7273.0
7583o,Gdańsk Oliwa_o,54.40984425779,18.5718739534,5150.0
45476o,Ostrzeszów_o,51.4296015581,17.94054666434,7338.0
25403o,Hajnówka_o,52.73242303431,23.58373045385,423.0
5942o,Sopot_o,54.43995694985,18.56235946849,190.0
79905o,Kraków Płaszów_o,50.03446370099,19.97543319497,86.0
65300o,Sandomierz_o,50.6605739154,21.76532525756,179.0
51847o,Zgorzelec_o,51.14018025005,15.00259207693,264.0
1404o,Goleniów_o,53.55909731774,14.83954776098,506.0
66134o,Hrubieszów Miasto_o,50.79696043575,23.90884100854,2083.0
58271o,Oława_o,50.9309804404,17.29699599133,6314.0
6098o,Rumia_o,54.56902057926,18.38674911037,5538.0
36707o,Nasielsk_o,52.57283001138,20.76804374603,131.0
80986o,Tuchów_o,49.8920200831,21.05657293692,3309.0
32904o,Łowicz Główny_o,52.10521690787,19.95498597086,110.0
73908o,Jaworzno Szczakowa_o,50.2463654005,19.29713104255,60.0
24539o,Łapy_o,52.99023412489,22.88397113609,108.0
25353o,Nurzec_o,52.46006477662,23.08304835449,1311.0
10405o,Kętrzyn_o,54.07262720034,21.38515338756,408.0
78345o,Kalwaria Zebrzydowska Lanckorona_o,49.87108770433,19.68870826434,709.0
50948o,Chełm Miasto_o,51.13799468398,23.45814500337,2045.0
65144o,Rudnik nad Sanem_o,50.43587286757,22.24895093019,2203.0
70201o,Pyskowice_o,50.38401739141,18.61866437566,716.0
57703o,Ząbkowice Śląskie_o,50.59734287465,16.81274055362,6543.0
26211o,Nowy Tomyśl_o,52.30412409838,16.13304662706,7317.0
38885o,Otwock_o,52.10961288372,21.26300835582,147.0
24430o,Bielsk Podlaski_o,52.7617180417,23.18770672342,8.0
3517o,Chociwel_o,53.47076432765,15.33607448192,8063.0
48355o,Radom Główny_o,51.39107956687,21.1559020539,169.0
53280o,Lubin_o,51.3961934329,16.19368671298,279.0
5900o,Gdynia Główna_o,54.52128410189,18.52806359468,41.0
46581o,Pabianice_o,51.66080053969,19.32482150618,148.0
64303o,Sędziszów_o,50.56579676406,20.05489891086,2212.0
45617o,Wieruszów Miasto_o,51.29912719792,18.16577552676,7533.0
48736o,Pionki Zachodnie_o,51.47189826741,21.44120349934,152.0
73312o,Katowice_o,50.25761103501,19.01740878365,71.0
77834o,Chrzanów Śródmieście_o,50.1440642364,19.41376705146,3054.0
18200o,Nakło nad Notecią_o,53.142570647,17.60715211531,512.0
81125o,Bobowa Miasto_o,49.70818608951,20.93904963508,3037.0
45682o,Wieluń_o,51.22344251522,18.5826561733,237.0
67066o,Zdzieszowice_o,50.42184403002,18.12642853642,4395.0
42606o,Leszno_o,51.84647952492,16.56557230111,100.0
44420o,Żmigród_o,51.47485191109,16.90180355369,6557.0
19901o,Toruń Wschodni_o,53.02627374254,18.63324836377,227.0
33506o,Warszawa Zachodnia_o,52.21995562238,20.96576919014,404.0
37226o,Mława_o,53.12646126612,20.35064938756,422.0
60103o,Wrocław Główny_o,51.09805619991,17.03685973882,248.0
19703o,Toruń Główny_o,53.00028543145,18.61523577175,226.0
10934o,Pasłęk_o,54.05549901392,19.65647127013,149.0
56184o,Szklarska Poręba Górna_o,50.83266886434,15.51872596693,209.0
81067o,Bogoniowice Ciężkowice_o,49.79826770216,20.97655155797,3039.0
50807o,Rejowiec_o,51.11755257754,23.23950290941,173.0
32540o,Ozorków_o,51.97250907933,19.26593183935,1333.0
53009o,Legnica_o,51.21400115827,16.16883872867,99.0
30007o,Września_o,52.32755673486,17.55531548381,250.0
38729o,Sulejówek Miłosna_o,52.24048288352,21.29895841601,1445.0
21808o,Iława Główna_o,53.58231351954,19.57368118092,53.0
15354o,Złotów_o,53.35922537361,17.05310625693,8456.0
29215o,Nowe Drezdenko_o,52.85381062199,15.83407429203,8253.0
56903o,Prudnik_o,50.32914061399,17.57744390754,161.0
32607o,Płock_o,52.55274238269,19.71269974603,156.0
46409o,Łódź Widzew_o,51.76321082812,19.54318695347,114.0
81604o,Stróże_o,49.65475123367,20.97622435956,195.0
82578o,Wierchomla Wielka_o,49.40255338727,20.75523721033,3325.0
65532o,Nowa Dęba_o,50.41544555368,21.7398056001,2167.0
5108o,Sławno_o,54.3556494354,16.66879392961,187.0
34207o,Żyrardów_o,52.05234533554,20.44856070399,1566.0
50104o,Nałęczów_o,51.31807269238,22.21296795595,130.0
81208o,Dębica_o,50.05405500371,21.40445496407,31.0
29108o,Krzyż_o,52.8772801966,16.01801163281,90.0
1107o,Szczecin Dąbie_o,53.39123361294,14.66926219396,200.0
54817o,Świdnica Miasto_o,50.84112363519,16.48150919795,213.0
46458o,Łódź Fabryczna_o,51.76956162252,19.46956420169,112.0
47605o,Tomaszów Mazowiecki_o,51.54681097307,20.03376730833,225.0
55665o,Janowice Wielkie_o,50.87851661199,15.9187708272,6155.0
20743o,Wąbrzeźno_o,53.26501488054,18.98184118506,5672.0
30809o,Gniezno_o,52.52968955788,17.60357013519,45.0
66589o,Zwierzyniec_o,50.60920539748,22.98429796271,2307.0
22004o,Ostróda_o,53.69967504512,19.95142715682,144.0
26161o,Babimost_o,52.16850193898,15.81518693923,7022.0
83105o,Przeworsk_o,50.06725141172,22.50268644933,163.0
53850o,Bolesławiec_o,51.26609729848,15.56960104823,10.0
80630o,Tarnów_o,50.00531942647,20.97452997647,220.0
48009o,Skarżysko Kamienna_o,51.11591040278,20.88136602447,185.0
33472o,Warszawa Główna_o,52.22514314412,20.98546389815,1477.0
61903o,Gogolin_o,50.49288100669,18.01886108457,6129.0
59808o,Strzelin_o,50.7846554663,17.06033877261,6436.0
12336o,Biała Piska_o,53.61494359299,22.06528369869,1041.0
258708o,Sucha Beskidzka Zamek_o,49.74347611177,19.60342883527,3392.0
47886o,Radomsko_o,51.07473698255,19.43759879597,170.0
46805o,Zgierz_o,51.84930968801,19.42559837759,702.0
258468o,Zamość Wschód_o,50.72251787642,23.27600378741,276.0
48801o,Przysucha_o,51.37805592715,20.6587555324,164.0
50906o,Chełm_o,51.14124000061,23.49326282389,16.0
24802o,Sokółka_o,53.40325782489,23.50737489028,189.0
59105o,Wrocław Nadodrze_o,51.1256883954,17.0334276238,6516.0
75788o,Skoczów_o,49.79354529741,18.79014014661,
83535o,Krosno Miasto_o,49.6826876126,21.77269317516,3140.0
14514o,Wyrzysk Osiek_o,53.11906715956,17.29337381655,8447.0
59576o,Oleśnica Rataje_o,51.21584759927,17.36443823223,6311.0
44842o,Pleszew_o,51.89250513527,17.73247445481,155.0
51177o,Krasnystaw Miasto_o,50.98511134643,23.18297937705,2120.0
47258o,Koluszki_o,51.74339815459,19.81837887943,76.0
82099o,Piwniczna Zdrój_o,49.44071314858,20.71738364403,3216.0
81703o,Gorlice Zagórzany_o,49.69416026267,21.19548618257,3079.0
51805o,Węgliniec_o,51.29011852119,15.22298410229,235.0
82073o,Rytro_o,49.4865413333,20.68026774404,3256.0
73502o,Mysłowice_o,50.23809360671,19.14153662356,4222.0
12369o,Pisz_o,53.63182419077,21.79292007566,436.0
32433o,Żychlin_o,52.21311918462,19.61909293056,1564.0
21204o,Brodnica_o,53.26365677302,19.40584122598,5052.0
65029o,Stalowa Wola Centrum_o,50.57066449887,22.05472239413,2227.0
45245o,Kalisz_o,51.74278329437,18.07118445486,65.0
82487o,Krynica Zdrój_o,49.40965968433,20.95715117422,89.0
14704o,Wałcz_o,53.27510473715,16.48431759469,8423.0
18408o,Bydgoszcz Główna_o,53.13528294461,17.99163586184,14.0
39974o,Radzyń Podlaski_o,51.82712515124,22.66861437678,1385.0
48959o,Opoczno Południe_o,51.35914690831,20.23239611506,
76901o,Goleszów_o,49.74686280831,18.74919354379,
233222o,Siedlce Zachodnie_o,52.17351388703,22.2355422324,202.0
67462o,Głogówek_o,50.34760123367,17.87576932675,6117.0
84301o,Radymno_o,49.93949300812,22.8290715277,3245.0
54205o,Rokitki_o,51.33566591902,15.89315055728,6389.0
51102o,Dorohusk_o,51.17210046763,23.78424703807,706.0
77057o,Ustroń Polana_o,49.69672804322,18.83002727956,
78535o,Maków Podhalański_o,49.72682861133,19.6776473884,3166.0
68205o,Rybnik_o,50.08906167788,18.54784547746,175.0
46706o,Łódź Kaliska_o,51.75786647986,19.42983100106,113.0
41202o,Żagań_o,51.60411323724,15.31502653134,269.0
39404o,Siedlce_o,52.16181364664,22.27167427003,182.0
27300o,Sulechów_o,52.09276931251,15.61872001401,196.0
56408o,Kamieniec Ząbkowicki_o,50.53616772711,16.89894453563,67.0
45401o,Kępno_o,51.29197634618,18.00140641668,903.0
7112o,Tczew_o,54.09745621809,18.78960368872,221.0
34165o,Grodzisk Mazowiecki_o,52.11021993141,20.62252647354,1149.0
82552o,Żegiestów Zdrój_o,49.36274740922,20.80383286586,271.0
251561o,Łódź Dąbrowa_o,51.73592584622,19.51061381349,6498.0
15529o,Lipka Krajeńska_o,53.49734059016,17.25740911939,8201.0
39321o,Sobolew_o,51.74134575258,21.673084459,1422.0
46649o,Łask_o,51.60372042378,19.11212892399,1248.0
62802o,Częstochowa Stradom_o,50.7972075927,19.10762895397,4085.0
79657o,Bochnia_o,49.9773503436,20.43153122078,9.0
78980o,Poronin_o,49.34315915598,20.00358871285,3225.0
24133o,Mońki_o,53.40236162335,22.79687370076,1287.0
83022o,Łańcut_o,50.08174555422,22.22795258547,107.0
1024o,Międzyzdroje_o,53.92428980699,14.45527677392,124.0
65243o,Zaklików_o,50.76843285504,22.10793206546,2300.0
15602o,Chojnice_o,53.68889583547,17.57791578233,18.0
55103o,Wałbrzych Główny_o,50.74332995856,16.28095583203,241.0
77701o,Krzeszowice_o,50.13093009818,19.63411147213,3145.0
14761o,Tuczno Krajeńskie_o,53.21895710594,16.17519857003,8414.0
60335o,Wołów_o,51.33371086352,16.63311674999,247.0
65003o,Stalowa Wola Rozwadów_o,50.59132724573,22.04195261785,193.0
48181o,Starachowice Wschodnie_o,51.04173127118,21.07907576336,2230.0
7872o,Malbork_o,54.03621384954,19.04257891417,117.0
60400o,Ścinawa_o,51.4091782138,16.42173497635,210.0
81265o,Sędziszów Małopolski_o,50.07552395105,21.69121041341,3266.0
12609o,Giżycko_o,54.03136915601,21.77804811001,42.0
61341o,Byczyna Kluczborska_o,51.11371109591,18.1998799207,6067.0
42002o,Nowa Sól_o,51.79912167571,15.70874382983,133.0
28472o,Swarzędz_o,52.40418947752,17.0736819452,521.0
56523o,Bardo Śląskie_o,50.50484068595,16.73409309296,6022.0
36343o,Wołomin_o,52.34664299751,21.23811721265,1529.0
74658o,Sosnowiec Główny_o,50.27889039075,19.12631094158,191.0
69203o,Żory_o,50.05308148321,18.70202421069,719.0
44305o,Rawicz_o,51.60877741913,16.83979934136,171.0
65466o,Tarnobrzeg_o,50.56800523269,21.69629665688,2263.0
58651o,Wrocław Mikołajów_o,51.11642853085,16.99842626911,6514.0
37911o,Łochów_o,52.53397373547,21.68755579762,1255.0
8409o,Pelplin_o,53.9272631663,18.70796312623,5468.0
39206o,Pilawa_o,51.95562237451,21.53356362698,150.0
77503o,Trzebinia_o,50.15412725631,19.45263331513,228.0
32201o,Kutno_o,52.22701929483,19.34870615211,94.0
30205o,Środa Wielkopolska_o,52.21817178112,17.27455870753,212.0
71407o,Lubliniec_o,50.67289146587,18.69052512305,104.0
12807o,Suwałki_o,54.10586069177,22.94531372953,197.0
83410o,Jasło_o,49.73760818105,21.47056255334,58.0
57463o,Kłodzko Miasto_o,50.43543140434,16.65855831741,6191.0
40030o,Parczew_o,51.62622126255,22.87159169588,1337.0
34868o,Warszawa Zachodnia (Peron 9)_o,52.22223604539,20.96142072884,1508.0
50021o,Puławy Miasto_o,51.42721669507,21.98475355656,166.0
82446o,Muszyna Zdrój_o,49.3579786409,20.89654897887,3188.0
82974o,Kolbuszowa_o,50.24608371071,21.78448994467,3118.0
56143o,Piechowice_o,50.85170662987,15.59147073651,6339.0
50666o,Trawniki_o,51.13598108505,22.99342727878,2268.0
15008o,Kalisz Pomorski_o,53.27774129392,15.88089584789,66.0
56168o,Szklarska Poręba Dolna_o,50.8483479237,15.55694243247,6450.0
56606o,Nysa_o,50.47777011314,17.34184774757,136.0
62109o,Brzeg_o,50.85283242929,17.47135932797,11.0
58784o,Oborniki Śląskie_o,51.29940096999,16.90740536845,6305.0
273o,Szczecin Główny_o,53.41848158335,14.54975301866,201.0
78907o,Nowy Targ_o,49.47311287611,20.01558943355,135.0
49809o,Dęblin_o,51.57813499126,21.83432672884,32.0
9233o,Olsztyn Zachodni_o,53.77834031204,20.46785566044,5442.0
39875o,Mrozy_o,52.16419810829,21.80148861111,1293.0
62653o,Częstochowa_o,50.80863803089,19.12097955749,26.0
39909o,Łuków_o,51.9410027565,22.39151672618,115.0
7534o,Gdańsk Wrzeszcz_o,54.381951326,18.60508491696,5162.0
20909o,Jabłonowo Pomorskie_o,53.39343883028,19.16297520632,55.0
27912o,Nowogród Osiedle_o,51.79507580889,15.22561513359,7315.0
66142o,Werbkowice_o,50.74553949091,23.76763342738,2278.0
54908o,Dzierżoniów Śląski_o,50.72441634844,16.64071171403,36.0
19844o,Solec Kujawski_o,53.07834855349,18.22523224971,5576.0
24158o,Osowiec_o,53.47288699902,22.65683136153,1324.0
33100o,Konin_o,52.23132169834,18.25252889514,79.0
50500o,Lublin Główny_o,51.23135643241,22.56920429158,103.0
64808o,Włoszczowa_o,50.83775009492,20.01541304641,2285.0
19489o,Sieradz_o,51.59775671857,18.71469214251,183.0
24737o,Czyżew_o,52.79971278558,22.34214662433,28.0
76968o,Ustroń Zdrój_o,49.72061232694,18.81663500726,
8904o,Czersk_o,53.80072566028,17.97056937855,5104.0
63073o,Koniecpol_o,50.77637636512,19.69978678459,711.0
14308o,Strzelce Krajeńskie Wschód_o,52.83680698734,15.58457212689,8365.0
47829o,Gorzkowice_o,51.21824108365,19.60311984414,1136.0
265251o,Chabówka Stadion_o,49.5898110925,19.92032110155,6653.0
36939o,Ciechanów_o,52.88339915431,20.59131914352,20.0
61002o,Opole Wschodnie_o,50.67440503919,17.93445335061,6319.0
179193o,Jahodyn_o,51.1982115567,23.89584302366,
264954o,Łódź Retkinia_o,51.74034966243,19.40656944841,6564.0
3467o,Runowo Pomorskie_o,53.55566783884,15.52945065248,174.0
40949o,Chotyłów_o,51.99684579892,23.3558781676,1076.0
34603o,Sochaczew_o,52.21517565534,20.23901892527,701.0
22905o,Prabuty_o,53.75781755726,19.21039490068,160.0
75507o,Zebrzydowice_o,49.87018235758,18.62380026698,262.0
18374o,Bydgoszcz Leśna_o,53.14351512249,18.03218214594,5075.0
60269o,Brzeg Dolny_o,51.26671570629,16.7255035535,12.0
13904o,Gorzów Wielkopolski_o,52.72757815828,15.22857283768,46.0
29223o,Wieleń_o,52.90747049724,16.18013012138,8435.0
36459o,Nowy Dwór Mazowiecki_o,52.42529479678,20.72381501454,1309.0
13334o,Chojna_o,52.96358798355,14.44419154429,8064.0
39743o,Niemojki_o,52.25866465828,22.70130330423,1299.0
1008o,Świnoujście_o,53.9046508057,14.26659541863,217.0
18705o,Inowrocław_o,52.80497139096,18.24377584874,54.0
83758o,Zagórz_o,49.51343861102,22.26428609352,252.0
6304o,Wejherowo_o,54.60582937299,18.22962210729,234.0
11809o,Ełk_o,53.82500922001,22.36246191495,38.0
14548o,Trzcianka_o,53.03334950777,16.46566994802,8409.0
8607o,Starogard Gdański_o,53.97727723921,18.52621946272,5588.0
57307o,Kłodzko Główne_o,50.45087250511,16.657161841,75.0
25387o,Siemiatycze_o,52.39102692267,22.9450162209,1411.0
21600o,Włocławek_o,52.65299481041,19.05898571719,245.0
83725o,Zarszyn_o,49.58419402356,22.01948210584,3348.0
50609o,Lubartów_o,51.44553685262,22.60821456346,2132.0
54528o,Świebodzice_o,50.86019406371,16.33289737096,6462.0
66050o,Zawada_o,50.71603303507,23.12532976323,257.0
39776o,Sarnaki_o,52.32522762664,22.87979228703,1405.0
83394o,Jedlicze_o,49.71895301381,21.64829513859,3098.0
56176o,Szklarska Poręba Średnia_o,50.83845500292,15.54002090289,6449.0
57513o,Szczytna_o,50.40839787617,16.44974111974,6446.0
4952o,Ustka_o,54.57873708694,16.86106249282,232.0
261251o,Rzeszów Zachodni_o,50.05270823989,21.99420066138,3380.0
68882o,Kuźnia Raciborska_o,50.20079191749,18.29856663931,4191.0
56424o,Ziębice_o,50.60848803375,17.03393188032,6550.0
4408o,Koszalin_o,54.19039460958,16.16960647928,81.0
1560o,Wysoka Kamieńska_o,53.82558867231,14.83212091762,526.0
57943o,Nowa Ruda_o,50.57730950515,16.49680852354,
81232o,Ropczyce_o,50.07849860682,21.58056670819,3252.0
36103o,Warszawa Gdańska_o,52.25911858243,20.99311973016,243.0
55632o,Sędzisław_o,50.81340553575,16.06981221998,6402.0
32706o,Sierpc_o,52.84789825922,19.65378252646,184.0
74633o,Będzin Miasto_o,50.31923030177,19.13555224872,4031.0
21428o,Rypin_o,53.06863231073,19.42769586772,5550.0
61705o,Strzelce Opolskie_o,50.51671187049,18.3065966348,718.0
63552o,Kielce_o,50.87428713415,20.61797141743,73.0
68403o,Wodzisław Śląski_o,50.00788382162,18.47625731349,4373.0
81679o,Grybów_o,49.626085978,20.95727046809,3085.0
16139o,Rogoźno Wielkopolskie_o,52.75438614339,16.97174572074,517.0
16717o,Bydgoszcz Wschód_o,53.12792718815,18.08195121957,501.0
76992o,Wisła Uzdrowisko_o,49.65836722274,18.85485112131,
79467o,Miechów_o,50.35364233862,20.01075667005,3173.0
4705o,Słupsk_o,54.46771196624,17.01648113966,188.0
10900o,Morąg_o,53.9190426325,19.92265326678,127.0
58974o,Wrocław Leśnica_o,51.14200672617,16.86706065059,6513.0
13417o,Mieszkowice_o,52.78178232146,14.4859102865,8230.0
262835o,Stalowa Wola Charzewice_o,50.60310063115,22.02512561738,
83584o,Wróblik Szlachecki_o,49.61361079118,21.87836278244,3339.0
262848o,Lublin Zachodni_o,51.21886871976,22.50866684061,295.0
59675o,Milicz_o,51.52726897144,17.29508756518,6270.0
49205o,Ostrowiec Świętokrzyski_o,50.93359476679,21.37783609799,143.0
20503o,Grudziądz_o,53.48202833459,18.760921647,48.0
23101o,Kwidzyn_o,53.73096712328,18.93361571347,5321.0
39008o,Mińsk Mazowiecki_o,52.17586935636,21.55245601594,429.0
3905o,Białogard_o,54.00994582961,15.97770929606,4.0
3509o,Łobez_o,53.63665778088,15.62768048243,8215.0
74583o,Dąbrowa Górnicza_o,50.33027882754,19.18522905484,30.0
81901o,Nowy Sącz_o,49.60638197092,20.70217668123,134.0
40832o,Międzyrzec Podlaski_o,51.97602474764,22.7854278251,125.0
47001o,Skierniewice_o,51.96730420328,20.15043398413,186.0
61200o,Kluczbork_o,50.97085253899,18.20118218095,74.0
79020o,Zakopane_o,49.30075799047,19.96301588666,253.0
43406o,Kościan_o,52.07932767218,16.64246164153,82.0
67900o,Chałupki_o,49.9256534476,18.31153213441,278.0
48504o,Warka_o,51.79312701868,21.16958188228,2275.0
48033o,Skarżysko Kościelne_o,51.12214962411,20.91765162426,2215.0
10603o,Szczytno_o,53.56020424599,20.99707764687,207.0
260653o,Gorzów Wielkopolski Wschodni_o,52.7318397516,15.24941829696,8122.0
19430o,Zduńska Wola_o,51.61127947075,18.94675425261,260.0
82032o,Stary Sącz_o,49.55908636084,20.64342048454,194.0
47704o,Piotrków Trybunalski_o,51.41082312766,19.68475819874,153.0
24000o,Białystok_o,53.13357012396,23.1353969616,6.0
69823o,Zabrze_o,50.3053150488,18.78726481318,251.0
57521o,Duszniki-Zdrój_o,50.40912607558,16.38563095987,35.0
24893o,Dąbrowa Białostocka_o,53.64823698271,23.36495438078,1102.0
50484o,Świdnik Miasto_o,51.22379900765,22.69500085715,214.0
26104o,Zbąszynek_o,52.24319855199,15.81866168851,259.0
28969o,Wronki_o,52.7051665891,16.38586900418,249.0
28803o,Szamotuły_o,52.60299231987,16.58629667021,199.0
76109o,Bielsko-Biała Główna_o,49.83001185919,19.04538261071,7.0
73700o,Tychy_o,50.13617725106,18.96409748912,230.0
65094o,Nisko_o,50.5141100868,22.14069776275,2163.0
55806o,Jelenia Góra_o,50.90260149015,15.7559269735,63.0
57554o,Kudowa-Zdrój_o,50.42973323862,16.24423026502,91.0
66407o,Biłgoraj_o,50.55142585764,22.73176430583,2029.0
8151o,Elbląg_o,54.15089738607,19.41618997433,37.0
44008o,Krotoszyn_o,51.70152870299,17.42615102649,88.0
82404o,Muszyna_o,49.34599381066,20.89367409099,128.0
32359o,Gostynin_o,52.43336054116,19.4761607877,1137.0
54007o,Chojnów_o,51.27768932412,15.93743919253,902.0
75309o,Zawiercie_o,50.48108578986,19.42316494732,258.0
51946o,Pieńsk_o,51.24537151725,15.04706640608,6343.0
2477o,Recz Pomorski_o,53.27062872769,15.56137551513,8306.0
279919o,Białystok Zielone Wzgórza_o,53.11686060601,23.1054335779,6623.0
19174o,Babiak_o,52.35331125446,18.67035268664,5023.0
60608o,Opole Główne_o,50.66154613649,17.92793674231,141.0
71555o,Olesno Śląskie_o,50.88215511747,18.42471599042,137.0
46789o,Łódź Żabiniec_o,51.79352425398,19.40702408284,1262.0
66449o,Tereszpol Biłgorajski_o,50.57453645358,22.88550852656,2266.0
42200o,Głogów_o,51.66967512769,16.07957260999,44.0
30601o,Poznań Główny_o,52.40162558145,16.91158327395,159.0
33902o,Piaseczno_o,52.06656150582,21.01725960979,430.0
16188o,Chodzież_o,52.99419951966,16.90957992122,17.0
44701o,Jarocin_o,51.9691396654,17.49470003554,56.0
73106o,Chorzów Batory_o,50.27841150069,18.94469975352,4061.0
76000o,Czechowice-Dziedzice_o,49.91535743587,19.00664805293,23.0
179223o,Bohumín_o,49.90081976766,18.35969923854,
26146o,Zbąszyń_o,52.25945349529,15.89568303348,7559.0
18838o,Inowrocław Rąbinek_o,52.76926334759,18.24369370401,5230.0
84400o,Przemyśl Główny_o,49.78371640149,22.77800023019,162.0
64899o,Włoszczowa Północ_o,50.85670346333,19.94616149783,2286.0
38307o,Małkinia_o,52.69415895659,22.03357172883,119.0
32003o,Mogilno_o,52.65857188473,17.94605076941,126.0
27805o,Zielona Góra Główna_o,51.94743950846,15.51348489897,267.0
68700o,Racibórz_o,50.0904006231,18.2264190835,167.0
41558o,Żary_o,51.63432560927,15.13845108028,270.0
14407o,Piła Główna_o,53.14309783834,16.74507578666,151.0
30122o,Słupca_o,52.28741036413,17.85207509458,7457.0
32524o,Łęczyca_o,52.04922785545,19.19323861063,1254.0
82669o,Rzeszów Główny_o,50.04307416499,22.00594817934,178.0
83600o,Sanok_o,49.55275654138,22.21155719156,180.0
3004o,Szczecinek_o,53.69353652129,16.70497103387,206.0
2204o,Stargard_o,53.33942629473,15.03140769201,198.0
83246o,Nowa Sarzyna_o,50.32065517764,22.34788645327,3195.0
179200o,Mockava_o,54.32812093551,23.35573813462,
42127o,Bytom Odrzański_o,51.72626162843,15.82206209382,7069.0
29645o,Oborniki Wielkopolskie Miasto_o,52.64561481549,16.8202492644,7321.0
57497o,Polanica Zdrój_o,50.39763084631,16.51362060428,157.0
75424o,Myszków_o,50.57438314385,19.32880281866,4228.0
38653o,Warszawa Wschodnia_o,52.25143798823,21.05225084066,244.0
32417o,Płock Radziwie_o,52.5242193615,19.67225016071,280.0
22442o,Działdowo_o,53.23894199774,20.1672217791,402.0
179221o,Petrovice u Karviné_o,49.89406074761,18.55008243442,
17202o,Laskowice Pomorskie_o,53.49127459736,18.45632827308,97.0
251575o,Małaszewicze Przystanek_o,52.02702328044,23.53101906754,116.0
56697o,Otmuchów_o,50.47412628018,17.15278337229,6327.0
4101o,Kołobrzeg_o,54.18220163355,15.57077765709,78.0
10827o,Ruciane Nida_o,53.64918966836,21.56292929043,435.0
8086o,Sztum_o,53.92566559823,19.02113221403,5619.0
45906o,Ostrów Wielkopolski_o,51.6496675147,17.80517738591,145.0
59048o,Środa Śląska_o,51.18943385646,16.60660206735,6459.0
28100o,Świebodzin_o,52.24530528201,15.54018141065,215.0
22202o,Nidzica_o,53.35711425351,20.41398876596,418.0
9456o,Olsztynek_o,53.58481033064,20.29516784826,5440.0
54551o,Wałbrzych Miasto_o,50.786359535,16.28527885302,6487.0
46565o,Łódź Chojny_o,51.72641334627,19.48432155992,111.0
4135o,Ustronie Morskie_o,54.20030545011,15.74765922422,283.0
14043o,Witnica_o,52.66737323074,14.89613557767,8440.0
83261o,Jarosław_o,50.01072068252,22.67726720859,57.0
54403o,Jaworzyna Śląska_o,50.91252237851,16.42891994556,61.0
59691o,Twardogóra_o,51.36031625873,17.46855667725,6482.0
33191o,Koło_o,52.21111740584,18.63211511493,77.0
33605o,Warszawa Centralna_o,52.22884143194,21.0032749828,242.0
73478o,Sosnowiec Południowy_o,50.26988844279,19.12518348557,4315.0
179212o,Frankfurt (Oder)_o,52.33643454168,14.54657617299,9404.0
26708o,Międzyrzecz_o,52.44527366544,15.59291895114,7286.0
69708o,Gliwice_o,50.3010996285,18.67722702764,43.0
21501o,Aleksandrów Kujawski_o,52.87577962272,18.69652461131,5021.0
